Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2006","2006","ha","4201100","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2006","2006","kg/ha","66928.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2007","2007","ha","5150000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2007","2007","kg/ha","69033","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2008","2008","ha","5055200","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2008","2008","kg/ha","68877.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2009","2009","ha","4415400","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2009","2009","kg/ha","64553.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2010","2010","ha","4174600","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2010","2010","kg/ha","70019.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2011","2011","ha","4944390","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2011","2011","kg/ha","69246.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2012","2012","ha","5040000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2012","2012","kg/ha","71634.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2013","2013","ha","5000000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2013","2013","kg/ha","68240","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2014","2014","ha","4990000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2014","2014","kg/ha","70569.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2015","2015","ha","5070000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2015","2015","kg/ha","71466.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2016","2016","ha","4950000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2016","2016","kg/ha","70393.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2017","2017","ha","4435690","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2017","2017","kg/ha","69001.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2018","2018","ha","4737060","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2018","2018","kg/ha","80198.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2019","2019","ha","5061090","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2019","2019","kg/ha","80104.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2020","2020","ha","4602680","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2020","2020","kg/ha","80496.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2021","2021","ha","4851230","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2021","2021","kg/ha","83566.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2022","2022","ha","5175410","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2022","2022","kg/ha","84906.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2023","2023","ha","5885317","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2023","2023","kg/ha","83348.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2024","2024","ha","5739595","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2024","2024","kg/ha","78953","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01445","Sunflower seed","2000","2000","ha","1233800","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2000","2000","kg/ha","591.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01445","Sunflower seed","2001","2001","ha","964000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2001","2001","kg/ha","586.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01445","Sunflower seed","2002","2002","ha","1399400","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2002","2002","kg/ha","568.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01445","Sunflower seed","2003","2003","ha","1721000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2003","2003","kg/ha","527.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01445","Sunflower seed","2004","2004","ha","2265900","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2004","2004","kg/ha","465.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01445","Sunflower seed","2005","2005","ha","2206900","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2005","2005","kg/ha","548.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01445","Sunflower seed","2006","2006","ha","2280600","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2006","2006","kg/ha","591.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01445","Sunflower seed","2007","2007","ha","2066300","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2007","2007","kg/ha","641.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01445","Sunflower seed","2008","2008","ha","1811200","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2008","2008","kg/ha","749.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01445","Sunflower seed","2009","2009","ha","1719023","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2009","2009","kg/ha","590.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01445","Sunflower seed","2010","2010","ha","1224122","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2010","2010","kg/ha","676.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01445","Sunflower seed","2011","2011","ha","873869","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2011","2011","kg/ha","694.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01445","Sunflower seed","2012","2012","ha","772712","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2012","2012","kg/ha","720.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01445","Sunflower seed","2013","2013","ha","785543","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2013","2013","kg/ha","672.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01445","Sunflower seed","2014","2014","ha","635200","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2014","2014","kg/ha","757.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01445","Sunflower seed","2015","2015","ha","532300","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2015","2015","kg/ha","671.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01445","Sunflower seed","2016","2016","ha","502845","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2016","2016","kg/ha","653","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01445","Sunflower seed","2017","2017","ha","342981","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2017","2017","kg/ha","693.4","A","Official figure",""
